epoch,train_loss,val_loss,rmse_Qi,rmse_Qe,rmse_Gamma
1,0.8242310144174806,6.096408367156982,2.6421795,2.3231044,2.431315
2,0.695313119388553,0.4289788581842294,0.6452687,0.6717738,0.64752203
